id_cli,nomb_cli,apell_cli,tip_doc,num_doc,fec_nac,fec_alta,cod_segmento,score_buro,ciudad_res,depto_res,estado_cli,canal_adquis,_ingest_timestamp,_source_system,_batch_id,_ingest_year,_ingest_month,_ingest_day
3293,Carlos,Garcia,PEP,1000003292,1984-04-11T00:00:00.000Z,2025-04-21T00:00:00.000Z,P,429,CDMX,Jalisco,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3294,Miguel,Martinez,CE,1000003293,1967-09-01T00:00:00.000Z,2024-04-04T00:00:00.000Z,P,818,Lima,Metropolitana,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3295,Ana,Martinez,CE,1000003294,1970-02-23T00:00:00.000Z,2025-05-12T00:00:00.000Z,S,334,Bogotá,Jalisco,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3296,Pedro,Rodriguez,CC,1000003295,1965-10-17T00:00:00.000Z,2025-01-06T00:00:00.000Z,B,453,CDMX,Jalisco,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3297,Laura,Hernandez,CC,1000003296,1974-11-09T00:00:00.000Z,2024-07-21T00:00:00.000Z,E,701,Bogotá,Buenos Aires,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3298,Carlos,Garcia,CE,1000003297,1958-05-01T00:00:00.000Z,2024-09-13T00:00:00.000Z,E,363,Lima,,Bloqueado,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3299,Pedro,Gonzalez,CE,1000003298,1998-01-01T00:00:00.000Z,2024-11-15T00:00:00.000Z,S,867,CDMX,Jalisco,Inactivo,,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3300,Pedro,Gonzalez,CC,1000003299,1984-01-19T00:00:00.000Z,2025-03-01T00:00:00.000Z,P,528,Guadalajara,Cundinamarca,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3301,Juan,Martinez,PEP,1000003300,1969-01-13T00:00:00.000Z,2025-10-17T00:00:00.000Z,E,552,Medellín,Lima,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3302,Carlos,Martinez,CC,1000003301,1992-03-31T00:00:00.000Z,2024-09-08T00:00:00.000Z,E,787,Lima,Lima,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3303,Miguel,Lopez,CE,1000003302,1973-02-18T00:00:00.000Z,2025-06-30T00:00:00.000Z,P,863,Santiago,,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3304,Laura,Hernandez,PEP,1000003303,1964-07-11T00:00:00.000Z,2025-08-16T00:00:00.000Z,B,314,Bogotá,Cundinamarca,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3305,Carlos,Garcia,PEP,1000003304,1956-12-04T00:00:00.000Z,2024-03-24T00:00:00.000Z,B,639,Santiago,Buenos Aires,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3306,Miguel,Martinez,PEP,1000003305,1984-08-29T00:00:00.000Z,2024-05-14T00:00:00.000Z,P,662,Guadalajara,Metropolitana,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3307,Pedro,Lopez,PEP,1000003306,1960-04-25T00:00:00.000Z,2025-12-06T00:00:00.000Z,E,479,Guadalajara,Lima,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3308,Laura,Hernandez,CE,1000003307,1978-08-06T00:00:00.000Z,2025-03-29T00:00:00.000Z,P,888,Santiago,Lima,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3309,Miguel,Garcia,PEP,1000003308,1982-10-23T00:00:00.000Z,2026-01-08T00:00:00.000Z,B,514,Lima,Buenos Aires,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3310,Ana,Gonzalez,CC,1000003309,1954-01-22T00:00:00.000Z,2025-06-01T00:00:00.000Z,S,453,Guadalajara,Jalisco,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3311,Miguel,Lopez,CC,1000003310,1980-01-12T00:00:00.000Z,2024-06-18T00:00:00.000Z,S,344,Lima,Lima,Bloqueado,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3312,Juan,Hernandez,CC,1000003311,1973-06-26T00:00:00.000Z,2024-05-29T00:00:00.000Z,B,651,Buenos Aires,Lima,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3313,Pedro,Lopez,CE,1000003312,1961-05-23T00:00:00.000Z,2024-04-06T00:00:00.000Z,B,320,Buenos Aires,Metropolitana,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3314,Miguel,Martinez,PEP,1000003313,1968-10-01T00:00:00.000Z,2025-09-14T00:00:00.000Z,B,892,CDMX,Buenos Aires,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3315,Maria,Rodriguez,CC,1000003314,1964-12-17T00:00:00.000Z,2025-09-23T00:00:00.000Z,P,864,Lima,Buenos Aires,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3316,Maria,Gonzalez,CC,1000003315,1956-03-26T00:00:00.000Z,2025-10-05T00:00:00.000Z,S,668,Bogotá,Cundinamarca,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3317,Juan,Martinez,CC,1000003316,1979-08-30T00:00:00.000Z,2025-11-30T00:00:00.000Z,B,377,Lima,Buenos Aires,Bloqueado,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3318,Ana,Martinez,PEP,1000003317,2001-05-22T00:00:00.000Z,2025-01-01T00:00:00.000Z,E,418,Lima,Metropolitana,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3319,Pedro,Hernandez,CC,1000003318,1961-05-11T00:00:00.000Z,2024-05-01T00:00:00.000Z,S,658,Medellín,Buenos Aires,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3320,Carlos,Lopez,PEP,1000003319,1996-05-26T00:00:00.000Z,2024-12-30T00:00:00.000Z,P,813,Santiago,,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3321,Juan,Gonzalez,PEP,1000003320,1973-09-06T00:00:00.000Z,2024-08-26T00:00:00.000Z,E,802,Santiago,Metropolitana,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3322,Ana,Martinez,PEP,1000003321,1989-03-08T00:00:00.000Z,2025-08-22T00:00:00.000Z,P,331,Guadalajara,Lima,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3323,Carlos,Hernandez,CE,1000003322,1979-11-27T00:00:00.000Z,2025-12-25T00:00:00.000Z,B,657,Buenos Aires,Jalisco,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3324,Maria,Gonzalez,CE,1000003323,1956-07-24T00:00:00.000Z,2025-05-18T00:00:00.000Z,B,361,Medellín,Lima,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3325,Maria,Lopez,PEP,1000003324,1955-12-19T00:00:00.000Z,2025-08-01T00:00:00.000Z,B,396,CDMX,Cundinamarca,Inactivo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3326,Carlos,Martinez,PEP,1000003325,1954-11-05T00:00:00.000Z,2025-09-28T00:00:00.000Z,E,677,CDMX,Metropolitana,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3327,Juan,Garcia,CE,1000003326,1967-01-12T00:00:00.000Z,2025-11-25T00:00:00.000Z,B,795,Lima,Lima,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3328,Maria,Martinez,CE,1000003327,1973-12-24T00:00:00.000Z,2024-04-05T00:00:00.000Z,S,751,Medellín,Cundinamarca,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3329,Pedro,Martinez,PEP,1000003328,1971-04-27T00:00:00.000Z,2025-06-21T00:00:00.000Z,B,514,Bogotá,Lima,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3330,Laura,Gonzalez,CE,1000003329,1983-07-26T00:00:00.000Z,2024-05-12T00:00:00.000Z,S,383,Santiago,Jalisco,Inactivo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3331,Miguel,Gonzalez,CC,1000003330,1954-09-16T00:00:00.000Z,2024-03-30T00:00:00.000Z,E,705,Bogotá,Lima,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3332,Carlos,Gonzalez,PEP,1000003331,1961-03-02T00:00:00.000Z,2024-12-28T00:00:00.000Z,P,406,Medellín,Lima,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3333,Carlos,Gonzalez,PEP,1000003332,1994-01-06T00:00:00.000Z,2025-02-10T00:00:00.000Z,P,788,Santiago,Lima,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3334,Maria,Hernandez,CE,1000003333,1984-11-08T00:00:00.000Z,2025-07-24T00:00:00.000Z,S,656,Medellín,Cundinamarca,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3335,Juan,Rodriguez,CC,1000003334,1951-04-06T00:00:00.000Z,2025-07-30T00:00:00.000Z,E,430,Medellín,Metropolitana,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3336,Pedro,Hernandez,CE,1000003335,1955-09-09T00:00:00.000Z,2024-05-04T00:00:00.000Z,S,321,Lima,Buenos Aires,Inactivo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3337,Juan,Martinez,CC,1000003336,1988-01-04T00:00:00.000Z,2025-11-17T00:00:00.000Z,B,895,CDMX,Cundinamarca,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3338,Ana,Hernandez,CC,1000003337,1953-02-18T00:00:00.000Z,2025-05-27T00:00:00.000Z,B,525,Medellín,Buenos Aires,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3339,Ana,Lopez,PEP,1000003338,1955-05-30T00:00:00.000Z,2025-08-11T00:00:00.000Z,B,405,Lima,Buenos Aires,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3340,Laura,Garcia,CC,1000003339,1979-02-13T00:00:00.000Z,2025-03-04T00:00:00.000Z,P,693,Santiago,Lima,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3341,Maria,Gonzalez,PEP,1000003340,1967-05-15T00:00:00.000Z,2024-04-06T00:00:00.000Z,S,400,Medellín,Jalisco,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3342,Maria,Lopez,CC,1000003341,1962-03-19T00:00:00.000Z,2025-03-16T00:00:00.000Z,E,447,CDMX,Buenos Aires,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3343,Maria,Garcia,PEP,1000003342,1951-03-19T00:00:00.000Z,2024-10-05T00:00:00.000Z,S,529,Bogotá,Buenos Aires,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3344,Laura,Lopez,CC,1000003343,1952-07-25T00:00:00.000Z,2025-12-09T00:00:00.000Z,S,386,Bogotá,Lima,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3345,Ana,Martinez,CE,1000003344,1964-01-22T00:00:00.000Z,2024-11-01T00:00:00.000Z,S,822,Buenos Aires,Jalisco,Bloqueado,,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3346,Juan,Gonzalez,CC,1000003345,1950-06-26T00:00:00.000Z,2025-09-01T00:00:00.000Z,B,392,Guadalajara,Lima,Inactivo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3347,Laura,Lopez,CE,1000003346,1961-11-19T00:00:00.000Z,2024-11-06T00:00:00.000Z,B,452,Bogotá,Buenos Aires,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3348,Laura,Martinez,CC,1000003347,1993-04-27T00:00:00.000Z,2025-09-16T00:00:00.000Z,S,722,Buenos Aires,Cundinamarca,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3349,Juan,Gonzalez,CC,1000003348,1979-03-30T00:00:00.000Z,2025-02-09T00:00:00.000Z,B,653,CDMX,Buenos Aires,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3350,Maria,Rodriguez,PEP,1000003349,2000-10-03T00:00:00.000Z,2026-02-13T00:00:00.000Z,P,873,Lima,Cundinamarca,Inactivo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3351,Pedro,Martinez,CC,1000003350,1991-05-06T00:00:00.000Z,2025-06-15T00:00:00.000Z,B,708,Medellín,Metropolitana,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3352,Juan,Hernandez,CC,1000003351,1993-10-23T00:00:00.000Z,2025-09-12T00:00:00.000Z,P,386,Medellín,Jalisco,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3353,Ana,Gonzalez,CC,1000003352,1979-03-07T00:00:00.000Z,2024-06-30T00:00:00.000Z,P,510,Guadalajara,Metropolitana,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3354,Carlos,Lopez,CE,1000003353,1975-07-07T00:00:00.000Z,2025-01-20T00:00:00.000Z,S,682,Lima,Lima,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3355,Carlos,Garcia,PEP,1000003354,1988-09-08T00:00:00.000Z,2025-08-10T00:00:00.000Z,S,894,Medellín,Buenos Aires,Bloqueado,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3356,Miguel,Lopez,PEP,1000003355,1979-01-04T00:00:00.000Z,2024-06-29T00:00:00.000Z,B,823,CDMX,Metropolitana,Inactivo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3357,Miguel,Hernandez,CC,1000003356,1998-02-14T00:00:00.000Z,2024-07-17T00:00:00.000Z,E,452,Medellín,Jalisco,Bloqueado,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3358,Laura,Hernandez,CC,1000003357,1985-05-18T00:00:00.000Z,2024-05-26T00:00:00.000Z,S,304,Guadalajara,Cundinamarca,Activo,,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3359,Carlos,Lopez,CE,1000003358,1985-02-11T00:00:00.000Z,2024-07-08T00:00:00.000Z,P,375,Medellín,Cundinamarca,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3360,Pedro,Garcia,CC,1000003359,1973-02-28T00:00:00.000Z,2024-11-07T00:00:00.000Z,P,710,CDMX,Lima,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3361,Maria,Gonzalez,PEP,1000003360,1993-04-02T00:00:00.000Z,2025-02-23T00:00:00.000Z,B,303,Santiago,Lima,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3362,Ana,Martinez,PEP,1000003361,1978-09-24T00:00:00.000Z,2025-05-04T00:00:00.000Z,P,671,Bogotá,Buenos Aires,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3363,Miguel,Hernandez,CE,1000003362,1953-05-02T00:00:00.000Z,2024-04-16T00:00:00.000Z,S,382,Bogotá,Metropolitana,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3364,Pedro,Hernandez,CE,1000003363,1963-11-02T00:00:00.000Z,2025-10-12T00:00:00.000Z,B,730,Bogotá,Buenos Aires,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3365,Ana,Hernandez,PEP,1000003364,1965-03-08T00:00:00.000Z,2025-07-14T00:00:00.000Z,B,771,Buenos Aires,Cundinamarca,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3366,Ana,Garcia,CE,1000003365,1970-03-08T00:00:00.000Z,2025-04-29T00:00:00.000Z,E,661,Bogotá,Cundinamarca,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3367,Maria,Rodriguez,CC,1000003366,1995-11-17T00:00:00.000Z,2025-03-10T00:00:00.000Z,B,711,Medellín,Metropolitana,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3368,Laura,Garcia,CC,1000003367,1974-01-18T00:00:00.000Z,2024-06-19T00:00:00.000Z,E,334,Medellín,,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3369,Carlos,Gonzalez,CE,1000003368,1993-06-29T00:00:00.000Z,2024-10-13T00:00:00.000Z,S,541,Santiago,Lima,Bloqueado,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3370,Maria,Gonzalez,PEP,1000003369,1970-08-21T00:00:00.000Z,2024-04-08T00:00:00.000Z,P,379,Lima,Metropolitana,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3371,Pedro,Gonzalez,CE,1000003370,1994-02-17T00:00:00.000Z,2024-07-13T00:00:00.000Z,S,374,Guadalajara,Lima,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3372,Laura,Gonzalez,PEP,1000003371,1952-12-04T00:00:00.000Z,2024-12-20T00:00:00.000Z,B,583,Lima,Metropolitana,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3373,Pedro,Gonzalez,CE,1000003372,1995-01-30T00:00:00.000Z,2025-10-31T00:00:00.000Z,E,537,Medellín,Lima,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3374,Laura,Lopez,CE,1000003373,1984-09-07T00:00:00.000Z,2024-04-03T00:00:00.000Z,P,636,Buenos Aires,Jalisco,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3375,Miguel,Hernandez,CE,1000003374,1982-08-30T00:00:00.000Z,2025-05-02T00:00:00.000Z,B,830,Santiago,Cundinamarca,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3376,Pedro,Garcia,CC,1000003375,2003-11-28T00:00:00.000Z,2024-05-07T00:00:00.000Z,S,885,CDMX,,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3377,Maria,Lopez,CC,1000003376,1994-03-03T00:00:00.000Z,2026-02-01T00:00:00.000Z,B,866,Medellín,Jalisco,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3378,Laura,Garcia,PEP,1000003377,1969-05-20T00:00:00.000Z,2024-09-15T00:00:00.000Z,E,382,Lima,Metropolitana,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3379,Laura,Rodriguez,CE,1000003378,1985-08-07T00:00:00.000Z,2025-09-11T00:00:00.000Z,S,617,Guadalajara,Cundinamarca,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3380,Ana,Martinez,CC,1000003379,2002-04-13T00:00:00.000Z,2024-11-14T00:00:00.000Z,B,596,Santiago,Cundinamarca,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3381,Ana,Hernandez,CE,1000003380,1981-09-14T00:00:00.000Z,2026-02-23T00:00:00.000Z,E,641,Guadalajara,Lima,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3382,Juan,Rodriguez,PEP,1000003381,1994-01-09T00:00:00.000Z,2026-01-03T00:00:00.000Z,B,723,Guadalajara,Cundinamarca,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3383,Pedro,Lopez,CC,1000003382,1951-09-27T00:00:00.000Z,2025-11-15T00:00:00.000Z,E,318,CDMX,Cundinamarca,Inactivo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3384,Ana,Martinez,PEP,1000003383,1956-07-02T00:00:00.000Z,2024-07-15T00:00:00.000Z,B,303,Guadalajara,Cundinamarca,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3385,Juan,Rodriguez,CC,1000003384,1963-07-17T00:00:00.000Z,2025-03-16T00:00:00.000Z,S,766,Buenos Aires,Buenos Aires,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3386,Miguel,Garcia,CE,1000003385,1992-08-27T00:00:00.000Z,2025-08-06T00:00:00.000Z,S,489,Medellín,Buenos Aires,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3387,Miguel,Martinez,PEP,1000003386,1963-07-14T00:00:00.000Z,2024-10-24T00:00:00.000Z,S,580,Bogotá,Cundinamarca,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3388,Ana,Garcia,CC,1000003387,1954-11-21T00:00:00.000Z,2024-12-09T00:00:00.000Z,S,362,Medellín,Buenos Aires,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3389,Pedro,Rodriguez,CC,1000003388,1976-07-23T00:00:00.000Z,2026-01-17T00:00:00.000Z,S,553,Santiago,Metropolitana,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3390,Laura,Lopez,CE,1000003389,1952-06-07T00:00:00.000Z,2025-06-01T00:00:00.000Z,P,301,Medellín,Jalisco,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3391,Carlos,Garcia,PEP,1000003390,1970-04-14T00:00:00.000Z,2025-10-08T00:00:00.000Z,B,366,Lima,Jalisco,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3392,Pedro,Martinez,PEP,1000003391,1977-08-08T00:00:00.000Z,2024-07-13T00:00:00.000Z,S,585,Buenos Aires,Buenos Aires,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3393,Maria,Rodriguez,PEP,1000003392,1956-03-29T00:00:00.000Z,2024-05-21T00:00:00.000Z,P,431,Medellín,Jalisco,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3394,Miguel,Garcia,CE,1000003393,1985-04-09T00:00:00.000Z,2025-10-16T00:00:00.000Z,P,347,Santiago,Buenos Aires,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3395,Ana,Lopez,CC,1000003394,1960-08-29T00:00:00.000Z,2025-12-14T00:00:00.000Z,B,854,Buenos Aires,Lima,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3396,Ana,Hernandez,CC,1000003395,1951-01-04T00:00:00.000Z,2024-09-25T00:00:00.000Z,E,346,CDMX,Cundinamarca,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3397,Laura,Lopez,PEP,1000003396,1952-05-28T00:00:00.000Z,2026-02-25T00:00:00.000Z,B,530,Santiago,Jalisco,Inactivo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3398,Maria,Lopez,CC,1000003397,1962-07-13T00:00:00.000Z,2025-04-07T00:00:00.000Z,B,583,Medellín,Cundinamarca,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3399,Laura,Hernandez,PEP,1000003398,1964-12-18T00:00:00.000Z,2024-09-04T00:00:00.000Z,E,848,Medellín,Jalisco,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3400,Maria,Lopez,CE,1000003399,2003-09-22T00:00:00.000Z,2025-07-06T00:00:00.000Z,E,327,Bogotá,Metropolitana,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
3401,Carlos,Hernandez,CE,1000003400,1984-01-23T00:00:00.000Z,2024-11-10T00:00:00.000Z,S,710,CDMX,Metropolitana,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
